ENCFF282PSU	bed narrowPeak	peaks	ENCSR593DGU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF395XMG, ENCFF931GUX	187764	Tim Reddy, Duke	71aad12bb320d97a7dfdb30aa62315ab		https://www.encodeproject.org/files/ENCFF282PSU/@@download/ENCFF282PSU.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/ac046609-6493-40b7-b74e-8496887326c8/ENCFF282PSU.bed.gz				
ENCFF954PET	bed narrowPeak	peaks	ENCSR458VTP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF645MAL, ENCFF973KJA	874772	Tim Reddy, Duke	f3a9d424e1f05495806df28e470618a6		https://www.encodeproject.org/files/ENCFF954PET/@@download/ENCFF954PET.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/c97ba4cb-b01e-481b-b820-30cd2cf64ef4/ENCFF954PET.bed.gz				
ENCFF135LRL	bed narrowPeak	peaks	ENCSR458VTP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF479FUM, ENCFF822SKO	240385	Tim Reddy, Duke	7e8357c6573b26abaf2d76596f94bad1		https://www.encodeproject.org/files/ENCFF135LRL/@@download/ENCFF135LRL.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/32ce87a4-35c4-4516-8780-a88942c04d55/ENCFF135LRL.bed.gz				
ENCFF645RGW	bed narrowPeak	peaks	ENCSR458VTP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF219NZF, ENCFF677QFE	543785	Tim Reddy, Duke	d5866cc33604aa7529272cf7f36ee247		https://www.encodeproject.org/files/ENCFF645RGW/@@download/ENCFF645RGW.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/ca0bd36e-6bfc-4bea-b397-bea6d918534c/ENCFF645RGW.bed.gz				
ENCFF452IFH	bed narrowPeak	peaks	ENCSR130TQM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				3	1						ENCFF298BPR, ENCFF899PRC	671726	Tim Reddy, Duke	1a8f62ba5817371a3a092ce06d1efb4f		https://www.encodeproject.org/files/ENCFF452IFH/@@download/ENCFF452IFH.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/8c423c10-4b75-47be-9e6f-87b059642531/ENCFF452IFH.bed.gz				
ENCFF193YLU	bed narrowPeak	peaks	ENCSR130TQM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF295PIG, ENCFF923SPD	390439	Tim Reddy, Duke	2d7173ce3f1a88172254f26b102084e6		https://www.encodeproject.org/files/ENCFF193YLU/@@download/ENCFF193YLU.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/ae06e9de-c95f-4c43-ad5a-20165bc4ac8a/ENCFF193YLU.bed.gz				
ENCFF326KDJ	bed narrowPeak	peaks	ENCSR911KBJ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF049LAK, ENCFF744YDA	65649	Tim Reddy, Duke	2618403d9507062b1dbcf09499e45fef		https://www.encodeproject.org/files/ENCFF326KDJ/@@download/ENCFF326KDJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/a2e7e92d-72e6-4c72-b22c-8b5f16875a8d/ENCFF326KDJ.bed.gz				
ENCFF990UKT	bed narrowPeak	peaks	ENCSR911KBJ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF458HLD, ENCFF924ZJR	19775	Tim Reddy, Duke	ed71b3cb157a4d937313414fd34ae1ea		https://www.encodeproject.org/files/ENCFF990UKT/@@download/ENCFF990UKT.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/b7069602-f7b3-489e-b790-1b54953d59ad/ENCFF990UKT.bed.gz				
ENCFF177CFG	bed narrowPeak	peaks	ENCSR911KBJ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF634DLN, ENCFF969ZZQ	97292	Tim Reddy, Duke	d658e9753f9670e39e8a52d7d4aca835		https://www.encodeproject.org/files/ENCFF177CFG/@@download/ENCFF177CFG.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/7776654e-c4a4-4029-bb83-50f395213834/ENCFF177CFG.bed.gz				
ENCFF199FIJ	bed narrowPeak	peaks	ENCSR288EPV	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF242HOG, ENCFF768SFL	243668	Tim Reddy, Duke	2d1c1238452aaf9622ae9719b89ebd67		https://www.encodeproject.org/files/ENCFF199FIJ/@@download/ENCFF199FIJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/9b6d2761-e2aa-4e70-ab4e-1d60f07e23c1/ENCFF199FIJ.bed.gz				
ENCFF375SNM	bed narrowPeak	peaks	ENCSR288EPV	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF636KDT, ENCFF670KRA	221450	Tim Reddy, Duke	eecef08abf3b3e7f8d830ed951518981		https://www.encodeproject.org/files/ENCFF375SNM/@@download/ENCFF375SNM.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/4ddcce56-61af-4c73-ad0e-15c58d6648ba/ENCFF375SNM.bed.gz				
ENCFF089KVO	bed narrowPeak	peaks	ENCSR602BTS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	5.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF142DCQ, ENCFF782VGO	872293	Tim Reddy, Duke	05031913f74a74cafa67c7faffb2a13b		https://www.encodeproject.org/files/ENCFF089KVO/@@download/ENCFF089KVO.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/fa7fb38b-1d27-4a89-9783-17c0071ac787/ENCFF089KVO.bed.gz				
ENCFF725HYX	bed narrowPeak	peaks	ENCSR602BTS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	5.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF386KQX, ENCFF897JTB	459688	Tim Reddy, Duke	3a8fdb28b3d0c8fbfb5b1980045286e7		https://www.encodeproject.org/files/ENCFF725HYX/@@download/ENCFF725HYX.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/eec1cd02-6ba2-4b10-9383-246b519f1482/ENCFF725HYX.bed.gz				
ENCFF630EQR	bed narrowPeak	peaks	ENCSR602BTS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	5.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF183KQM, ENCFF964XNU	472246	Tim Reddy, Duke	4e0d30d920ac5d8f9f0c91be336e3f22		https://www.encodeproject.org/files/ENCFF630EQR/@@download/ENCFF630EQR.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/74e3afdf-b502-4b89-91a1-e80c4f54fe78/ENCFF630EQR.bed.gz				
ENCFF670DTN	bed narrowPeak	peaks	ENCSR287UXS	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF920VEX, ENCFF967IGG	599220	Tim Reddy, Duke	bc56a816d6dca1419cb407e9112d76b9		https://www.encodeproject.org/files/ENCFF670DTN/@@download/ENCFF670DTN.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/f8a9843f-4e63-4d30-9730-027eeec5ba0c/ENCFF670DTN.bed.gz				
ENCFF126CTA	bed narrowPeak	peaks	ENCSR167QIJ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF437BYA, ENCFF479FUM	399310	Tim Reddy, Duke	c5c7e0fa6903bc2551f1ab83a5977dd5		https://www.encodeproject.org/files/ENCFF126CTA/@@download/ENCFF126CTA.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/0b582b55-8afe-4318-b766-5077f1d77040/ENCFF126CTA.bed.gz				
ENCFF451CVM	bed narrowPeak	peaks	ENCSR167QIJ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF219NZF, ENCFF771HUT	483437	Tim Reddy, Duke	3e321dd432e7800dd0af0e48e5769b7c		https://www.encodeproject.org/files/ENCFF451CVM/@@download/ENCFF451CVM.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/53a69e65-defb-4bcf-a923-5d4970fd245a/ENCFF451CVM.bed.gz				
ENCFF361HQJ	bed narrowPeak	peaks	ENCSR274WRI	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF368OTV, ENCFF925IGQ	143378	Tim Reddy, Duke	e89b74d957c9455dc59c10f3913367c0		https://www.encodeproject.org/files/ENCFF361HQJ/@@download/ENCFF361HQJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/2974347f-9ad5-404a-93ed-8d0525cc8ba4/ENCFF361HQJ.bed.gz				
ENCFF577LDJ	bed narrowPeak	peaks	ENCSR274WRI	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF632UPH, ENCFF922TRS	45852	Tim Reddy, Duke	845da7fbc1b663081957bb617e353f05		https://www.encodeproject.org/files/ENCFF577LDJ/@@download/ENCFF577LDJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/fe675cc2-776e-4e89-8c55-af3abf963c90/ENCFF577LDJ.bed.gz				
ENCFF999YDN	bed narrowPeak	peaks	ENCSR274WRI	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF634ULC, ENCFF725EYQ	606	Tim Reddy, Duke	4e9562913c3f8cccf9585607f2241a55		https://www.encodeproject.org/files/ENCFF999YDN/@@download/ENCFF999YDN.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/3dba8579-b64c-447d-8659-a81300682558/ENCFF999YDN.bed.gz				
ENCFF436NIQ	bed narrowPeak	peaks	ENCSR242EWU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF047BFP, ENCFF413FIJ	355019	Tim Reddy, Duke	544e0d96cd32520c9ea5b07cbdeff8cb		https://www.encodeproject.org/files/ENCFF436NIQ/@@download/ENCFF436NIQ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/44297023-9e4f-43b3-8506-17952381ac7e/ENCFF436NIQ.bed.gz				
ENCFF389CAS	bed narrowPeak	peaks	ENCSR242EWU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF074RCI, ENCFF715QTB	232876	Tim Reddy, Duke	df088aabc7d114c31a5e9b2f65aebece		https://www.encodeproject.org/files/ENCFF389CAS/@@download/ENCFF389CAS.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/0fcbe468-f1a1-4b84-b0b8-2733e892ee4a/ENCFF389CAS.bed.gz				
ENCFF993GVP	bed narrowPeak	peaks	ENCSR242EWU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF116SDU, ENCFF604AYJ	163583	Tim Reddy, Duke	10cb587850af9770c8da93ad55d4c580		https://www.encodeproject.org/files/ENCFF993GVP/@@download/ENCFF993GVP.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/d99b9566-4b91-4e96-bf60-148a3d2ca692/ENCFF993GVP.bed.gz				
ENCFF164TNE	bed narrowPeak	peaks	ENCSR022WVP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF431LJM, ENCFF673BCP	725448	Tim Reddy, Duke	055f6b699ad33a03910343ab0900d0a5		https://www.encodeproject.org/files/ENCFF164TNE/@@download/ENCFF164TNE.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/ea1162c1-2555-47b2-be1f-ec31a86fd028/ENCFF164TNE.bed.gz				
ENCFF456JSS	bed narrowPeak	peaks	ENCSR022WVP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF854CYY, ENCFF867LTW	830770	Tim Reddy, Duke	35c2bde82ebdf02f526d50345710fff2		https://www.encodeproject.org/files/ENCFF456JSS/@@download/ENCFF456JSS.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/ecde7028-9a61-4483-b032-9c50850d8030/ENCFF456JSS.bed.gz				
ENCFF739SJU	bed narrowPeak	peaks	ENCSR022WVP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF681BAP, ENCFF783BSN	889672	Tim Reddy, Duke	669326fb3388f649fd07594c4a79f454		https://www.encodeproject.org/files/ENCFF739SJU/@@download/ENCFF739SJU.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/0f4f7eef-6173-43f7-b66c-20d301b2f41a/ENCFF739SJU.bed.gz				
ENCFF278VAE	bed narrowPeak	peaks	ENCSR701TCU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF298YJM, ENCFF801QPB	430155	Tim Reddy, Duke	fff61ee22fec422823b0e044effacce8		https://www.encodeproject.org/files/ENCFF278VAE/@@download/ENCFF278VAE.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/5f14457e-998f-446c-a327-9be1aee323e6/ENCFF278VAE.bed.gz				
ENCFF585VCJ	bed narrowPeak	peaks	ENCSR701TCU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF352RDB, ENCFF395XMG	135726	Tim Reddy, Duke	da55e1775883fe785a7ba053ce1d8e3d		https://www.encodeproject.org/files/ENCFF585VCJ/@@download/ENCFF585VCJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/18c3d83f-2c45-42c0-ba83-199ab0bc1216/ENCFF585VCJ.bed.gz				
ENCFF839RGK	bed narrowPeak	peaks	ENCSR419TWL	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF368OTV, ENCFF595EIS	115335	Tim Reddy, Duke	d98da40c46eb6e39b6837ac20b901f9a		https://www.encodeproject.org/files/ENCFF839RGK/@@download/ENCFF839RGK.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/086f32df-3657-4c68-8ba9-97f1d9120ecc/ENCFF839RGK.bed.gz				
ENCFF796DJR	bed narrowPeak	peaks	ENCSR419TWL	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF504YVD, ENCFF632UPH	47119	Tim Reddy, Duke	41102ac68158aad3308cb25fabf8fada		https://www.encodeproject.org/files/ENCFF796DJR/@@download/ENCFF796DJR.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/e90c7c7f-eafe-46ff-bd20-1e64fc52b2cd/ENCFF796DJR.bed.gz				
ENCFF099CZE	bed narrowPeak	peaks	ENCSR991RJM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				2	1						ENCFF279HUL, ENCFF422DDL	349823	Tim Reddy, Duke	c15b0578671ec62e4754ebe0adcb8a2c		https://www.encodeproject.org/files/ENCFF099CZE/@@download/ENCFF099CZE.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/dec724a1-f023-416b-8f24-297ed10cb405/ENCFF099CZE.bed.gz				
ENCFF419QKU	bed narrowPeak	peaks	ENCSR991RJM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF018IPS, ENCFF854OZH	394438	Tim Reddy, Duke	ab2e8b3491b68de5553f2a7e50ae51d6		https://www.encodeproject.org/files/ENCFF419QKU/@@download/ENCFF419QKU.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/8f9cc948-9d81-4f98-9108-6f83bd8a17e7/ENCFF419QKU.bed.gz				
ENCFF957IVO	bed narrowPeak	peaks	ENCSR991RJM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				3	1						ENCFF634MSE, ENCFF782EQG	596307	Tim Reddy, Duke	745089606284f91ba8604e1a21e656a2		https://www.encodeproject.org/files/ENCFF957IVO/@@download/ENCFF957IVO.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/51ebe139-3f2f-420c-aaaa-1e2c9e6a134e/ENCFF957IVO.bed.gz				
ENCFF944WPL	bed narrowPeak	peaks	ENCSR471EKW	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF235RZJ, ENCFF854CYY	190896	Tim Reddy, Duke	2a0616a6b18eccc0f9938116ce1ac091		https://www.encodeproject.org/files/ENCFF944WPL/@@download/ENCFF944WPL.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/3797bc80-ef9e-4c8a-88d1-620690f19b07/ENCFF944WPL.bed.gz				
ENCFF349VZU	bed narrowPeak	peaks	ENCSR471EKW	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF575ROR, ENCFF673BCP	696806	Tim Reddy, Duke	d81d663ff393a2c8b722673830e3e3c1		https://www.encodeproject.org/files/ENCFF349VZU/@@download/ENCFF349VZU.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/74588dea-90e8-4ec7-bb11-d9f4b7f22144/ENCFF349VZU.bed.gz				
ENCFF424TOY	bed narrowPeak	peaks	ENCSR471EKW	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							NR3C1-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF681BAP, ENCFF792BBU	804413	Tim Reddy, Duke	5bafdf0aae85c1dab959e2b901ab61ce		https://www.encodeproject.org/files/ENCFF424TOY/@@download/ENCFF424TOY.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/b09c3210-aeea-45f0-bea4-a5fbb4855aea/ENCFF424TOY.bed.gz				
ENCFF863ZVY	bed narrowPeak	peaks	ENCSR124VXG	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF853VDT, ENCFF963FPY	77544	Tim Reddy, Duke	47b7f5229ba9f1fe533fe88f5e4c3a20		https://www.encodeproject.org/files/ENCFF863ZVY/@@download/ENCFF863ZVY.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/ae0affc1-b96d-4e2b-afd8-cf57baed2273/ENCFF863ZVY.bed.gz				
ENCFF438LIB	bed narrowPeak	peaks	ENCSR124VXG	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF636KDT, ENCFF868IEG	114686	Tim Reddy, Duke	a3fa553931ed48a4950ada791fb40394		https://www.encodeproject.org/files/ENCFF438LIB/@@download/ENCFF438LIB.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/631fdff4-4d73-4562-a84e-0dff112ea528/ENCFF438LIB.bed.gz				
ENCFF956UIZ	bed narrowPeak	peaks	ENCSR124VXG	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	12 hour							EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF242HOG, ENCFF402OMZ	92871	Tim Reddy, Duke	da543a0e4d91015cbbd594523d09509c		https://www.encodeproject.org/files/ENCFF956UIZ/@@download/ENCFF956UIZ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/aabfef52-6d84-432d-bcd1-7e606645ee41/ENCFF956UIZ.bed.gz				
ENCFF378RIG	bed narrowPeak	peaks	ENCSR174FJD	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF577JSV, ENCFF854CYY	375586	Tim Reddy, Duke	3efc819ab54b98ddedfaf8c305a8f517		https://www.encodeproject.org/files/ENCFF378RIG/@@download/ENCFF378RIG.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/2c8fd6ff-fabb-4915-98ba-92f80b5ffacc/ENCFF378RIG.bed.gz				
ENCFF804CGV	bed narrowPeak	peaks	ENCSR174FJD	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF681BAP, ENCFF981WGR	449467	Tim Reddy, Duke	069a132768d8f984404596f738a83996		https://www.encodeproject.org/files/ENCFF804CGV/@@download/ENCFF804CGV.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/8b460ac2-83fb-4647-b839-36f8c6ae4c22/ENCFF804CGV.bed.gz				
ENCFF004OHE	bed narrowPeak	peaks	ENCSR174FJD	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	10.0 minute							EP300-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF016PXY, ENCFF673BCP	598695	Tim Reddy, Duke	caf76346b4f36389eae0d3643bbc9ffa		https://www.encodeproject.org/files/ENCFF004OHE/@@download/ENCFF004OHE.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/d7161045-6c50-4b39-b5e1-480e4fb01ab9/ENCFF004OHE.bed.gz				
ENCFF165UME	bed narrowPeak	peaks	ENCSR249JOH	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				2	1						ENCFF180EPT, ENCFF222ACA	847692	Tim Reddy, Duke	430d6473d3bd2c8c358e5973fc8feabe		https://www.encodeproject.org/files/ENCFF165UME/@@download/ENCFF165UME.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/73ee8efe-663a-4e1b-a367-cf0b38b8be75/ENCFF165UME.bed.gz				
ENCFF015XGN	bed narrowPeak	peaks	ENCSR249JOH	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF356NSD, ENCFF639UDD	641895	Tim Reddy, Duke	9e01c9342281519ce45a024db4f2c333		https://www.encodeproject.org/files/ENCFF015XGN/@@download/ENCFF015XGN.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/0ab10674-12ad-47ea-a46e-b946ee8faeb2/ENCFF015XGN.bed.gz				
ENCFF841ODZ	bed narrowPeak	peaks	ENCSR249JOH	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				3	1						ENCFF193ABY, ENCFF951KQC	870537	Tim Reddy, Duke	07c6ac8ad0601f23a100c083a79aac3b		https://www.encodeproject.org/files/ENCFF841ODZ/@@download/ENCFF841ODZ.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/c91d8939-c76e-49ba-92c4-1808345b64f0/ENCFF841ODZ.bed.gz				
ENCFF042SKZ	bed narrowPeak	peaks	ENCSR424JOE	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				3	1						ENCFF218BXR, ENCFF850VBX	78247	Tim Reddy, Duke	a2873ede4e1f832a825b2658f0164f15		https://www.encodeproject.org/files/ENCFF042SKZ/@@download/ENCFF042SKZ.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/5773c28d-bbcd-4cd2-ac6d-869f28c34681/ENCFF042SKZ.bed.gz				
ENCFF915SJC	bed narrowPeak	peaks	ENCSR424JOE	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				2	1						ENCFF560OIB, ENCFF898OAG	5628	Tim Reddy, Duke	ea4f2030fcb8437dd09f87db8df6a482		https://www.encodeproject.org/files/ENCFF915SJC/@@download/ENCFF915SJC.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/dd4c7b50-c682-4216-baaf-23a4d4d8d4a8/ENCFF915SJC.bed.gz				
ENCFF531BOF	bed narrowPeak	peaks	ENCSR424JOE	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				1	1						ENCFF254UMY, ENCFF421XWH	78825	Tim Reddy, Duke	d707ccfc48828ff9e522899444acf045		https://www.encodeproject.org/files/ENCFF531BOF/@@download/ENCFF531BOF.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/53daeed7-e556-4f0a-8ff7-df5bb988e084/ENCFF531BOF.bed.gz				
ENCFF470MNE	bed narrowPeak	peaks	ENCSR111ZXV	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	5 hour							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF135XUJ, ENCFF636EMW	171105	Tim Reddy, Duke	10ff0da70329d378af9d2b16ae015d9e		https://www.encodeproject.org/files/ENCFF470MNE/@@download/ENCFF470MNE.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/4a513cf0-15ea-434a-ae3e-4ff20652aebc/ENCFF470MNE.bed.gz				
