File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF227SID	bed narrowPeak	peaks and background as input for IDR	ENCSR771CMI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ems-dmelanogaster/				ems-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF033IMS, ENCFF614ADR, ENCFF742ARK, ENCFF838JWN	789433	Kevin White, UChicago	eb1535ac8c809eb317f15057bae06b98		https://www.encodeproject.org/files/ENCFF227SID/@@download/ENCFF227SID.bed.gz	dm6				released	s3://encode-public/2016/06/22/d9e864d8-d68b-4756-a1c6-8d244cf047f8/ENCFF227SID.bed.gz				
ENCFF424ELT	bed narrowPeak	peaks and background as input for IDR	ENCSR771CMI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ems-dmelanogaster/				ems-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF614ADR, ENCFF838JWN	776332	Kevin White, UChicago	36e698f68dcd329e408c69a9cc6bc906		https://www.encodeproject.org/files/ENCFF424ELT/@@download/ENCFF424ELT.bed.gz	dm6				released	s3://encode-public/2016/06/22/38aae72e-3899-4bdc-a084-d0aec7e20a3f/ENCFF424ELT.bed.gz				
ENCFF825NRC	bed narrowPeak	peaks and background as input for IDR	ENCSR771CMI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ems-dmelanogaster/				ems-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF033IMS, ENCFF614ADR	774471	Kevin White, UChicago	e677295e30d20fed897c5b920b823931		https://www.encodeproject.org/files/ENCFF825NRC/@@download/ENCFF825NRC.bed.gz	dm6				released	s3://encode-public/2016/06/22/cd455177-fbc8-484e-84d6-f5cc40654487/ENCFF825NRC.bed.gz				
ENCFF982SDT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR771CMI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ems-dmelanogaster/				ems-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF227SID, ENCFF424ELT, ENCFF715PJI, ENCFF825NRC	92766	Kevin White, UChicago	bd2e5940cfed9cd8f61adb2714255743		https://www.encodeproject.org/files/ENCFF982SDT/@@download/ENCFF982SDT.bed.gz	dm6				released	s3://encode-public/2017/10/13/c6ba36c5-1ae4-4b46-a88d-c39ae2f6b4f4/ENCFF982SDT.bed.gz				
ENCFF318KEM	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				4							ENCFF442OJT, ENCFF571FCX	780972	Kevin White, UChicago	74a76b2964e6aed2d945cf9b2ea6646d		https://www.encodeproject.org/files/ENCFF318KEM/@@download/ENCFF318KEM.bed.gz	dm3				released	s3://encode-public/2015/10/08/2951a7b7-366d-4afa-8d49-d29d45f9ce81/ENCFF318KEM.bed.gz				
ENCFF298KVX	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF571FCX, ENCFF840XGJ	778606	Kevin White, UChicago	e43fb9246dd0ad8a1d82888b57bedebe		https://www.encodeproject.org/files/ENCFF298KVX/@@download/ENCFF298KVX.bed.gz	dm3				released	s3://encode-public/2015/10/08/bbb95ae3-3d15-4ee9-8841-1b0a65799381/ENCFF298KVX.bed.gz				
ENCFF330NDO	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3, 4							ENCFF442OJT, ENCFF571FCX, ENCFF840XGJ	783725	Kevin White, UChicago	a43033b1d5cd7eac00115ba96c81ec18		https://www.encodeproject.org/files/ENCFF330NDO/@@download/ENCFF330NDO.bed.gz	dm3				released	s3://encode-public/2015/10/16/475c873a-2f11-4c0c-9e04-ed31c45527cc/ENCFF330NDO.bed.gz				
ENCFF211JQZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3, 4							ENCFF298KVX, ENCFF318KEM, ENCFF330NDO	45873	Kevin White, UChicago	3cbb0df1f44fb6ce353daa72a3da6d6c		https://www.encodeproject.org/files/ENCFF211JQZ/@@download/ENCFF211JQZ.bed.gz	dm3				released	s3://encode-public/2015/10/16/836a2c18-9d2b-455c-93b0-cf5bf0d4afaf/ENCFF211JQZ.bed.gz				
ENCFF359RRR	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF213EAF, ENCFF882OID	777013	Kevin White, UChicago	48fd971ca7d314c673875a92f333cf37		https://www.encodeproject.org/files/ENCFF359RRR/@@download/ENCFF359RRR.bed.gz	dm6				released	s3://encode-public/2016/06/22/68811fe5-ab3d-4091-92b2-493cd4704861/ENCFF359RRR.bed.gz				
ENCFF754WQV	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				4							ENCFF213EAF, ENCFF238LRR	780120	Kevin White, UChicago	86ac8825db6b911ef1bf675f44a0cd79		https://www.encodeproject.org/files/ENCFF754WQV/@@download/ENCFF754WQV.bed.gz	dm6				released	s3://encode-public/2016/06/22/bea3e218-1b4d-49f4-b12b-9ff8263a43c1/ENCFF754WQV.bed.gz				
ENCFF382IGD	bed narrowPeak	peaks and background as input for IDR	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3, 4							ENCFF213EAF, ENCFF238LRR, ENCFF882OID	782748	Kevin White, UChicago	f617b18df76bc84c7fa94c2f537c7af1		https://www.encodeproject.org/files/ENCFF382IGD/@@download/ENCFF382IGD.bed.gz	dm6				released	s3://encode-public/2016/06/22/e489c73c-d3f9-4916-b060-7197a3f9d710/ENCFF382IGD.bed.gz				
ENCFF250TYL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR713FWS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4282-dmelanogaster/		dm3 2R 12196555 12221903		CG4282-dmelanogaster	DNA					False	2016-07-06	modERN				3, 4							ENCFF359RRR, ENCFF382IGD, ENCFF754WQV	45159	Kevin White, UChicago	d6aeef0bfd512182af140dfa6df74d8c		https://www.encodeproject.org/files/ENCFF250TYL/@@download/ENCFF250TYL.bed.gz	dm6				released	s3://encode-public/2017/10/13/5fd128b0-0391-4421-9abe-7559a4538234/ENCFF250TYL.bed.gz				
ENCFF638SHX	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF357GXO, ENCFF980IDR	545790	Kevin White, UChicago	6b782061a27e91d7e660d562f0cea82e		https://www.encodeproject.org/files/ENCFF638SHX/@@download/ENCFF638SHX.bed.gz	dm3				released	s3://encode-public/2015/10/08/d1158abc-a3e9-498f-8fb8-4b99aaabea32/ENCFF638SHX.bed.gz				
ENCFF041GKI	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF357GXO, ENCFF973UJN	657609	Kevin White, UChicago	1380a914aee4699531034c68ec35b3b3		https://www.encodeproject.org/files/ENCFF041GKI/@@download/ENCFF041GKI.bed.gz	dm3				released	s3://encode-public/2015/10/08/ebd227f0-cc95-42ff-8fb5-37822984cca6/ENCFF041GKI.bed.gz				
ENCFF161FNP	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF062MRZ, ENCFF357GXO	670913	Kevin White, UChicago	95eb78e8c5810308cebbeb9bc623bbfa		https://www.encodeproject.org/files/ENCFF161FNP/@@download/ENCFF161FNP.bed.gz	dm3				released	s3://encode-public/2015/10/08/8199987f-8c1d-4d51-8b86-899ba06b5704/ENCFF161FNP.bed.gz				
ENCFF607MHR	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF062MRZ, ENCFF357GXO, ENCFF973UJN, ENCFF980IDR	621376	Kevin White, UChicago	8c533f35514c9efc3e09d66d2b468219		https://www.encodeproject.org/files/ENCFF607MHR/@@download/ENCFF607MHR.bed.gz	dm3				released	s3://encode-public/2015/10/16/81478086-5c2e-4a3a-9d0c-6cd3b9f0e0c6/ENCFF607MHR.bed.gz				
ENCFF710GYY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF041GKI, ENCFF161FNP, ENCFF607MHR, ENCFF638SHX	104881	Kevin White, UChicago	fd9723d9c4333cb1f58d5322a15f6388		https://www.encodeproject.org/files/ENCFF710GYY/@@download/ENCFF710GYY.bed.gz	dm3				released	s3://encode-public/2015/10/16/a8e97aae-c0cb-429c-816d-f169101f9612/ENCFF710GYY.bed.gz				
ENCFF562DJP	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				2							ENCFF110EFF, ENCFF342RQF	748178	Kevin White, UChicago	b9805f1219fecfa80efe5e625d3d52d7		https://www.encodeproject.org/files/ENCFF562DJP/@@download/ENCFF562DJP.bed.gz	dm6				released	s3://encode-public/2016/06/22/a819cfa4-c584-4ae9-a02a-fe6d0830def2/ENCFF562DJP.bed.gz				
ENCFF028CWK	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF041VTQ, ENCFF110EFF, ENCFF342RQF, ENCFF647ZFH	706617	Kevin White, UChicago	102bc94ace82b7597504cb89e9931dfc		https://www.encodeproject.org/files/ENCFF028CWK/@@download/ENCFF028CWK.bed.gz	dm6				released	s3://encode-public/2016/06/22/cbb058b2-2c6f-4245-ac33-f08637689e96/ENCFF028CWK.bed.gz				
ENCFF583DQA	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF342RQF, ENCFF647ZFH	739763	Kevin White, UChicago	5d86a78a66894e7d4b3afe187446b659		https://www.encodeproject.org/files/ENCFF583DQA/@@download/ENCFF583DQA.bed.gz	dm6				released	s3://encode-public/2016/06/22/00f57419-5b0c-4686-be23-0c273c8f8577/ENCFF583DQA.bed.gz				
ENCFF071ZFJ	bed narrowPeak	peaks and background as input for IDR	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF041VTQ, ENCFF342RQF	618323	Kevin White, UChicago	902bcf456880db4b872f97d073848b9e		https://www.encodeproject.org/files/ENCFF071ZFJ/@@download/ENCFF071ZFJ.bed.gz	dm6				released	s3://encode-public/2016/06/22/42c2005f-9469-474f-aa1a-9062f01c3677/ENCFF071ZFJ.bed.gz				
ENCFF842LET	bed narrowPeak	optimal IDR thresholded peaks	ENCSR485SST	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Ets97D-dmelanogaster/		dm3 3R 22700850 22755841		Ets97D-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF028CWK, ENCFF071ZFJ, ENCFF562DJP, ENCFF583DQA	114187	Kevin White, UChicago	5ffa18ebf848c1a0a7cbbce6b3017caa		https://www.encodeproject.org/files/ENCFF842LET/@@download/ENCFF842LET.bed.gz	dm6				released	s3://encode-public/2017/10/13/97d12d37-dba3-46a9-8478-4c15d1e4a8a7/ENCFF842LET.bed.gz				
ENCFF538ZPP	bed narrowPeak	peaks	ENCSR948EEN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/dmrt99B-dmelanogaster/		dm3 3R 25463625 25549986		dmrt99B-dmelanogaster	DNA					False	2018-12-21	modERN				4							ENCFF584HNO, ENCFF911OXM	750210	Kevin White, UChicago	5b3b41288b3fad82f6dfe8c748f3c0b3		https://www.encodeproject.org/files/ENCFF538ZPP/@@download/ENCFF538ZPP.bed.gz	dm6				released	s3://encode-public/2018/12/10/fefaeab4-8c5b-4b2a-a783-35bf1e9b2eae/ENCFF538ZPP.bed.gz				
ENCFF689WSQ	bed narrowPeak	peaks	ENCSR948EEN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/dmrt99B-dmelanogaster/		dm3 3R 25463625 25549986		dmrt99B-dmelanogaster	DNA					False	2018-12-21	modERN				3							ENCFF439REO, ENCFF584HNO	757149	Kevin White, UChicago	556c1c23c9f44d46d14fa7356f9490ea		https://www.encodeproject.org/files/ENCFF689WSQ/@@download/ENCFF689WSQ.bed.gz	dm6				released	s3://encode-public/2018/12/10/c2ad8bc4-a56b-46c1-99b1-37ec4448c268/ENCFF689WSQ.bed.gz				
ENCFF888SJS	bed narrowPeak	peaks	ENCSR948EEN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/dmrt99B-dmelanogaster/		dm3 3R 25463625 25549986		dmrt99B-dmelanogaster	DNA					False	2018-12-21	modERN				3, 4							ENCFF439REO, ENCFF584HNO, ENCFF911OXM	760976	Kevin White, UChicago	14dbbb093482b18a790cbc062d54046e		https://www.encodeproject.org/files/ENCFF888SJS/@@download/ENCFF888SJS.bed.gz	dm6				released	s3://encode-public/2018/12/10/593256bf-7682-40b6-b7f7-f4e53904ca78/ENCFF888SJS.bed.gz				
ENCFF962CNO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR948EEN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/dmrt99B-dmelanogaster/		dm3 3R 25463625 25549986		dmrt99B-dmelanogaster	DNA					False	2018-12-21	modERN				3, 4							ENCFF538ZPP, ENCFF689WSQ, ENCFF888SJS	162179	Kevin White, UChicago	d020a60fce46db646c47c69bd4972ebf		https://www.encodeproject.org/files/ENCFF962CNO/@@download/ENCFF962CNO.bed.gz	dm6				released	s3://encode-public/2018/12/10/9e5ed3c5-063b-49e0-a69a-080169cb91b2/ENCFF962CNO.bed.gz				
ENCFF019VPM	bed narrowPeak	peaks and background as input for IDR	ENCSR015ZUX	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/E%28spl%29m%CE%B2-HLH-dmelanogaster/		dm3 3R 25995803 26016331		E(spl)mβ-HLH-dmelanogaster	DNA					False	2018-02-05	modERN				3							ENCFF296IVZ, ENCFF338JMY	753291	Kevin White, UChicago	044529f261bcda3af8f0c98fa8cab98d		https://www.encodeproject.org/files/ENCFF019VPM/@@download/ENCFF019VPM.bed.gz	dm6				released	s3://encode-public/2018/02/03/90149f81-52a5-4034-8731-14d36e889b6a/ENCFF019VPM.bed.gz				
ENCFF152NWU	bed narrowPeak	peaks and background as input for IDR	ENCSR015ZUX	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/E%28spl%29m%CE%B2-HLH-dmelanogaster/		dm3 3R 25995803 26016331		E(spl)mβ-HLH-dmelanogaster	DNA					False	2018-02-05	modERN				1							ENCFF338JMY, ENCFF990VYH	775719	Kevin White, UChicago	63d060119352e7b92f8f354893ba4233		https://www.encodeproject.org/files/ENCFF152NWU/@@download/ENCFF152NWU.bed.gz	dm6				released	s3://encode-public/2018/02/03/d57c266a-f9f7-46d5-b90a-b212275f21cd/ENCFF152NWU.bed.gz				
ENCFF238NBE	bed narrowPeak	peaks and background as input for IDR	ENCSR015ZUX	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/E%28spl%29m%CE%B2-HLH-dmelanogaster/		dm3 3R 25995803 26016331		E(spl)mβ-HLH-dmelanogaster	DNA					False	2018-02-05	modERN				1, 3							ENCFF296IVZ, ENCFF338JMY, ENCFF990VYH	768629	Kevin White, UChicago	55b64cb4c591f3d7ee96a9145327a5e7		https://www.encodeproject.org/files/ENCFF238NBE/@@download/ENCFF238NBE.bed.gz	dm6				released	s3://encode-public/2018/02/03/b79cec58-a0c6-4f33-953e-cb138a5a1801/ENCFF238NBE.bed.gz				
ENCFF247NLT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR015ZUX	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/E%28spl%29m%CE%B2-HLH-dmelanogaster/		dm3 3R 25995803 26016331		E(spl)mβ-HLH-dmelanogaster	DNA					False	2018-02-05	modERN				1, 3							ENCFF019VPM, ENCFF152NWU, ENCFF238NBE	116555	Kevin White, UChicago	43b83663cd6c410ab44f69f46ab55d5b		https://www.encodeproject.org/files/ENCFF247NLT/@@download/ENCFF247NLT.bed.gz	dm6				released	s3://encode-public/2018/02/03/3304371f-09e6-4a9d-9c26-7217832b53f6/ENCFF247NLT.bed.gz				
ENCFF147YSE	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF185XQN, ENCFF388HVY, ENCFF749XYD	739436	Kevin White, UChicago	40e6488c8d4384f0310fdb9b0b5f484e		https://www.encodeproject.org/files/ENCFF147YSE/@@download/ENCFF147YSE.bed.gz	dm3				released	s3://encode-public/2017/09/18/86178662-959a-4e4d-8f5e-93453425264a/ENCFF147YSE.bed.gz				
ENCFF912XXH	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				3	1						ENCFF185XQN, ENCFF749XYD	745383	Kevin White, UChicago	c04709454a17892b0e73948a2bb0a6d9		https://www.encodeproject.org/files/ENCFF912XXH/@@download/ENCFF912XXH.bed.gz	dm3				released	s3://encode-public/2017/09/18/aa0bf6c9-4865-4786-b13b-4ecf38e8bc3d/ENCFF912XXH.bed.gz				
ENCFF717FHJ	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2	1						ENCFF388HVY, ENCFF749XYD	750887	Kevin White, UChicago	d16d7e337b5c506338870f35393606f9		https://www.encodeproject.org/files/ENCFF717FHJ/@@download/ENCFF717FHJ.bed.gz	dm3				released	s3://encode-public/2017/09/18/b10db5d1-b56b-4d91-bf0f-ad25a1768dab/ENCFF717FHJ.bed.gz				
ENCFF240KWC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF147YSE, ENCFF717FHJ, ENCFF912XXH	145957	Kevin White, UChicago	e8e9ba8011e10ce6f4aee0627b49ca69		https://www.encodeproject.org/files/ENCFF240KWC/@@download/ENCFF240KWC.bed.gz	dm3				released	s3://encode-public/2017/09/18/fb67cd1c-51e3-40e3-b38b-2d4a50d8d5bc/ENCFF240KWC.bed.gz				
ENCFF095DPI	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF104COD, ENCFF233ZVG, ENCFF482MAQ	737371	Kevin White, UChicago	8ca62a7a2c7c97995bf1171c1d787d21		https://www.encodeproject.org/files/ENCFF095DPI/@@download/ENCFF095DPI.bed.gz	dm6				released	s3://encode-public/2017/09/18/745e084c-27d9-4f68-9915-b5bdf5b5bc29/ENCFF095DPI.bed.gz				
ENCFF764WTW	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				3	1						ENCFF104COD, ENCFF482MAQ	741975	Kevin White, UChicago	6f6a321267077f0ce1705cef50d6f1ff		https://www.encodeproject.org/files/ENCFF764WTW/@@download/ENCFF764WTW.bed.gz	dm6				released	s3://encode-public/2017/09/18/47d5e234-32d3-4db2-aa9d-75f5a3d5cf0b/ENCFF764WTW.bed.gz				
ENCFF393RBB	bed narrowPeak	peaks and background as input for IDR	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2	1						ENCFF233ZVG, ENCFF482MAQ	732933	Kevin White, UChicago	a5f7e58928ddb3eb96ec503c1ecba310		https://www.encodeproject.org/files/ENCFF393RBB/@@download/ENCFF393RBB.bed.gz	dm6				released	s3://encode-public/2017/09/18/cebc819d-572b-4ecd-84e9-cd0d70477fb8/ENCFF393RBB.bed.gz				
ENCFF419DVZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR295UVI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/nom-dmelanogaster/				nom-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF095DPI, ENCFF393RBB, ENCFF764WTW	146099	Kevin White, UChicago	b3d1ed572941bfa7702870565d921e2f		https://www.encodeproject.org/files/ENCFF419DVZ/@@download/ENCFF419DVZ.bed.gz	dm6				released	s3://encode-public/2017/09/18/7d7a3aaf-51ee-4f4d-95a1-4f3e381fb2cb/ENCFF419DVZ.bed.gz				
ENCFF796QJV	bed narrowPeak	peaks and background as input for IDR	ENCSR690WSD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Hr46-dmelanogaster/		dm3 2R 6079816 6166290		Hr46-dmelanogaster	DNA					False	2016-07-06	modERN				1							ENCFF693UNA, ENCFF796SXX	602552	Kevin White, UChicago	63b0fddb729dc681d49ad148bff9a933		https://www.encodeproject.org/files/ENCFF796QJV/@@download/ENCFF796QJV.bed.gz	dm3				released	s3://encode-public/2015/10/21/4c4327d6-e581-4ab9-a4d9-e6a9cabb291d/ENCFF796QJV.bed.gz				
ENCFF591NTZ	bed narrowPeak	peaks and background as input for IDR	ENCSR690WSD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Hr46-dmelanogaster/		dm3 2R 6079816 6166290		Hr46-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF624PPS, ENCFF693UNA, ENCFF792IZP, ENCFF796SXX	559080	Kevin White, UChicago	e2effaf9bb9140f55b6daf36bbe5c5b7		https://www.encodeproject.org/files/ENCFF591NTZ/@@download/ENCFF591NTZ.bed.gz	dm3				released	s3://encode-public/2015/10/21/f8c3aebe-5ec6-4893-a3d1-aad312987280/ENCFF591NTZ.bed.gz				
ENCFF230FWL	bed narrowPeak	peaks and background as input for IDR	ENCSR690WSD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Hr46-dmelanogaster/		dm3 2R 6079816 6166290		Hr46-dmelanogaster	DNA					False	2016-07-06	modERN				3							ENCFF624PPS, ENCFF693UNA	555907	Kevin White, UChicago	ee9020b7640d5b6e93c00889efc34f44		https://www.encodeproject.org/files/ENCFF230FWL/@@download/ENCFF230FWL.bed.gz	dm3				released	s3://encode-public/2015/10/21/8f3b9f47-d6ec-4642-a497-e493242df91f/ENCFF230FWL.bed.gz				
